id;family_list
150658;Versions & Editions: Dice Versions of Non-Dice Games
62222;Country: France
62222;Country: Great Britain
62222;Game: Commands & Colors Napoleonics
62222;History: Napoleonic Wars
62222;Players: Two Player Only Games
62222;Players: Wargames with Rules Supporting Only Two Players
62222;Series: Commands & Colors
284742;Animals: Bees
284742;Animals: Insects
284742;Components: Wooden pieces & boards
284742;Crowdfunding: Kickstarter
284742;Theme: Anthropomorphic Animals
343905;Animals: Cattle / Cows
343905;Components: Control Boards
343905;Components: Meeples (Animal) / Animeeples
343905;Components: Wooden pieces & boards
343905;Digital Implementations: Tabletopia
343905;Theme: Colonial
5404;Ancient: Egypt
5404;Country: Egypt
5404;Mythology: Egyptian
5404;Rivers: Nile
15985;Game: Blood Bowl
15985;Mechanism: Campaign Games
15985;Players: Two Player Only Games
15985;Series: Specialist Games (Games Workshop)
15985;Setting: Warhammer Fantasy Board Games
15985;Theme: Fantasy Sports
105134;Components: Map (Global Scale)
105134;Components: Miniatures
105134;Game: Risk (Official)
105134;Mechanism: Campaign Games
105134;Mechanism: Legacy
105134;Misc: Limited Replayability
105134;Region: The World
105134;Versions & Editions: Legacy Versions of Non-Legacy Games
226522;Admin: Better Description Needed!
226522;Category: Escape Room Games
226522;Players: Games with Solitaire Rules
226522;Series: Exit – The Game
158899;Components: 3-Dimensional (3D)
158899;Components: Wooden pieces & boards
158899;Digital Implementations: Board Game Arena
158899;Game: Colt Express
158899;States: New Mexico
158899;Theme: Mystery / Crime
364011;Animals: Cattle / Cows
364011;Components: Control Boards
364011;Country: Argentina
364011;Game: Great Western Trail
364011;Mechanism: Tableau Building
364011;Players: Games with Solitaire Rules
332772;Components: Multi-Use Cards
332772;Mechanism: Campaign Games
269144;Digital Implementations: Board Game Arena
269144;Digital Implementations: BrettspielWelt
269144;Digital Implementations: Tabletopia
269144;Digital Implementations: Yucata
157969;Cities: Nottingham (England, UK)
157969;Country: England
157969;Folk Tales & Fairy Tales: Robin Hood
157969;Game: Sheriff of Nottingham
157969;Misc: Watch It Played How To Videos
157969;Series: Dice Tower Essentials
157969;Theme: Mystery / Crime
205398;Mechanism: Tableau Building
136063;Components: Dynamic Event Boards
136063;Digital Implementations: Sovranti
136063;Misc: Mensa Select
136063;Series: Forbidden Games (Gamewright)
136063;Theme: Deserts
136063;Theme: Steampunk
712;Digital Implementations: Steam
712;Game: Blood Bowl
712;Players: Two Player Only Games
712;Series: Specialist Games (Games Workshop)
712;Setting: Warhammer Fantasy Board Games
712;Theme: Fantasy Sports
478;Mechanism: Tableau Building
478;Series: Fantasy Flight Silver Line
146791;Category: Dungeon Crawler
146791;Crowdfunding: Kickstarter
146791;Game: Shadows of Brimstone
146791;Mechanism: Campaign Games
146791;Players: Games with Solitaire Rules
162082;Components: Wooden pieces & boards
162082;Digital Implementations: Board Game Arena
162082;Digital Implementations: Boiteajeux
162082;Mechanism: Tableau Building
162082;Mythology: Roman
83330;Category: Dungeon Crawler
83330;Components: Miniatures
83330;Game: Mansions of Madness (First Edition)
83330;Players: One versus Many
83330;Series: Arkham Horror Files (Fantasy Flight Games)
83330;Series: Mansions of Madness
83330;Theme: Cthulhu Mythos
83330;Theme: Mad Science / Mad Scientist
83330;Theme: Spooky Old Houses
144189;Components: Multi-Use Cards
144189;Country: USA
144189;Country: Vietnam
144189;Decades: The 1970's
144189;History: Cold War
144189;History: Vietnam War
144189;Players: Games with Solitaire Rules
144189;Players: Wargames with Solitaire Rules
144189;Series: COIN (GMT)
20437;Cities: Las Vegas (Nevada, USA)
20437;Game: Lords of Vegas
17226;Category: Dungeon Crawler
17226;Game: Descent – Journeys in the Dark
17226;Players: One versus Many
17226;Series: Fantasy Flight Big Box
17226;Setting: The Realms of Terrinoth
98778;Country: Japan
98778;Digital Implementations: Board Game Arena
98778;Game: Hanabi
98778;Mechanism: Deduction – Blind Man's Bluff
15062;Components: Miniatures
15062;Components: Polyhedral (not D6) dice
15062;Game: Shadows over Camelot
15062;Theme: King Arthur / The Knights of the Round Table / Camelot
232414;Animals: Coral / Jellyfish / Anemones
232414;Animals: Crabs
232414;Animals: Fish / Fishes
232414;Crowdfunding: Kickstarter
232414;Digital Implementations: Google Play
232414;Digital Implementations: Steam
232414;Digital Implementations: Tabletopia
232414;Mechanism: Tableau Building
232414;Series: Evolution (North Star Games)
232414;Theme: Biology
232414;Theme: Evolution
232414;Theme: Nature
232414;Theme: Science
232414;Theme: Under the Sea
12942;Digital Implementations: Board Game Arena
12942;Misc: Lowest Score Wins
240196;Category: Dungeon Crawler
240196;Game: Betrayal (Avalon Hill)
240196;Mechanism: Campaign Games
240196;Mechanism: Legacy
240196;Theme: Spooky Old Houses
240196;Versions & Editions: Legacy Versions of Non-Legacy Games
128996;Components: Dice with Icons
128996;Components: Map (Continental / National scale)
128996;Components: Wooden pieces & boards
128996;Country: Canada
128996;Country: France
128996;Country: Great Britain
128996;Country: USA
128996;Crowdfunding: Kickstarter
128996;Digital Implementations: Steam
128996;Holidays:  4th of July
128996;Series: Birth of America (Academy Games)
336382;Admin: Better Description Needed!
336382;Comic Books: Marvel Universe
336382;Comic Books: The X-Men
336382;Components: Miniatures
336382;Crowdfunding: Kickstarter
336382;Players: Games with Solitaire Rules
336382;Theme: Chibis
336382;Theme: Superheroes
62227;Country: Afghanistan
62227;Country: USA
62227;Digital Implementations: Steam
62227;History: War in Afghanistan
62227;Players: Games with Solitaire Rules
62227;Players: Wargames with Solitaire Rules
62227;Region: Middle East
43570;Books: Robinson Crusoe
43570;Digital Implementations: Google Play
43570;Players: Games with Solitaire Rules
43570;Players: Solitaire Only Card Games
43570;Players: Solitaire Only Games
43570;Series: Freitag-Project (Friedemann Friese)
43570;Theme: Pirates
43570;Theme: Tropical Islands
256952;Creatures: Zombies
256952;Mechanism: Legacy
256952;Series: Zombie Kidz
256952;Versions & Editions: Legacy Versions of Non-Legacy Games
177639;Animals: Dinosaurs
177639;Components: Miniatures
177639;Components: Multi-Use Cards
177639;Players: Two Player Only Games
177639;Series: Duo Collection (Matagot)
193042;Components: 3-Dimensional (3D)
193042;Mechanism: Tower Stacking
193042;Organizations: The Game Artisans of Canada
193042;Theme: Art
216600;Components: Multi-Use Cards
216600;Crowdfunding: Kickstarter
216600;Digital Implementations: Tabletopia
216600;Game: Fantastic Factories
216600;Mechanism: Tableau Building
216600;Players: Games with Solitaire Rules
17405;Country: USA
17405;Digital Implementations: 18xx.games
17405;Series: 18xx
13;Animals: Sheep
13;Components: Hexagonal Tiles
13;Components: Wooden pieces & boards
13;Digital Implementations: Board Game Arena
13;Digital Implementations: Steam
13;Game: Catan
13;Islands: Fictional
13;Misc: Watch It Played How To Videos
13;Promotional: Promo Board Games
180974;Category: Dized Tutorial
180974;Components: Drop Tower
180974;Components: Marbles
180974;Digital Implementations: Board Game Arena
180974;Digital Implementations: Steam
180974;Game: Potion Explosion
180974;Theme: Alchemy
191862;Ancient: Egypt
191862;Components: 3-Dimensional (3D)
191862;Constructions: Pyramids
191862;Continents: Africa
191862;Country: Egypt
191862;Digital Implementations: Board Game Arena
191862;Digital Implementations: Yucata
191862;Game: Imhotep
191862;Theme: Construction
175095;Category: Tower Defense
175095;Creatures: Zombies
175095;Crowdfunding: Kickstarter
175095;Digital Implementations: TableTop Simulator Mod (TTS)
175095;Digital Implementations: Tabletopia
175095;Players: Games with Solitaire Rules
175095;Series: States of Siege
11;Components: Multi-Use Cards
11;Game: Bohnanza
11;Series: Bean Games (Lookout)
245654;Components: 7 x 7 Grids
245654;Components: Dice with Icons
245654;Components: Dry Erase Markers / Dry Erase Surfaces
245654;Digital Implementations: Board Game Arena
245654;Digital Implementations: Steam
245654;Digital Implementations: Tabletopia
245654;Game: Railroad Ink
245654;Mechanism: Roll-and-Write
245654;Players: Games with Solitaire Rules
262215;Admin: Better Description Needed!
262215;Components: Dice with Icons
262215;Components: Map (City Scale)
262215;Components: Wooden pieces & boards
262215;Players: Games with Solitaire Rules
262215;Region: Hong Kong
119506;Country: USA
119506;Crowdfunding: Kickstarter
119506;Players: Games with Solitaire Rules
119506;Theme: African Americans
315767;Components: Polyominoes
315767;Crowdfunding: Kickstarter
315767;Game: Cartographers
315767;Mechanism: Flip-and-Write
315767;Players: Games with Solitaire Rules
315767;Setting: World of Ulos
21790;Components: Map (Continental / National scale)
21790;Country: Germany
21790;Digital Implementations: Board Game Arena
21790;Digital Implementations: Yucata
21790;Game: Thurn and Taxis
21790;Theme: Mail / Stamps / The Post Office
247367;Category: Two players fighting games
247367;Crowdfunding: Spieleschmiede
247367;Digital Implementations: Tabletopia
247367;Misc: LongPack Games
247367;Players: Two Player Only Games
303057;Brands: Airlines
303057;Components: Map (Global Scale)
303057;Region: The World
303057;Theme: Retro
97786;Game: Small World
144797;Components: Miniatures
144797;Crowdfunding: Kickstarter
144797;Digital Implementations: Tabletopia
144797;Game: Argent – The Consortium
144797;Misc: LongPack Games
144797;Setting: World of Indines
144797;Theme: Anime / Manga
144797;Theme: School / College / University
206941;Admin: Better Description Needed!
206941;Digital Implementations: Yucata
156009;Components: Multi-Use Cards
156009;Country: Jamaica
156009;Digital Implementations: TableTop Simulator Mod (TTS)
156009;Digital Implementations: Tabletopia
156009;Digital Implementations: Yucata
156009;Game: Port Royal
156009;Mechanism: Tableau Building
156009;Players: Games with expansions that add solo play
156009;Theme: Colonial
156009;Theme: Pirates
156009;Theme: Tropical
206480;Components: Map (Global Scale)
206480;Country: France
206480;Country: Great Britain
206480;Digital Implementations: TableTop Simulator Mod (TTS)
206480;Players: Two Player Only Games
206480;Players: Wargames with Rules Supporting Only Two Players
206480;Series: Book Box (DiceTree)
206480;Series: Twilight Struggle
206480;Theme: Colonial
65781;Cities: London (England, UK)
65781;Components: Map (City Scale)
65781;Components: Multi-Use Cards
65781;Country: England
65781;Country: United Kingdom
65781;Mechanism: Tableau Building
65781;Series: Treefrog Line (Warfrog)
105551;Components:  Meeples
105551;Components: Hexagonal Tiles
105551;Components: Meeples (Blue)
105551;Components: Meeples (Green)
105551;Components: Meeples (Red)
105551;Components: Meeples (Yellow)
105551;Components: Wooden pieces & boards
105551;History: Age of Discovery
105551;Players: Games with expansions that add solo play
105551;Theme: Colonial
105551;Theme: Tropical
322708;Category: Dungeon Crawler
322708;Components: Digital Hybrid – App/Website Required
322708;Components: Miniatures
322708;Creatures: Monsters
322708;Mechanism: Campaign Games
322708;Players: Games with Solitaire Rules
322708;Setting: The Realms of Terrinoth
322708;Theme: Art style – Art Deco
142379;Crowdfunding: Kickstarter
142379;Digital Implementations: Tabletopia
142379;Players: Games with Solitaire Rules
142379;Theme: Burglary and Heists
95527;Country: Portugal
95527;Digital Implementations: Board Game Arena
95527;Islands: Madeira (Portugal)
95527;Theme: Colonial
9674;Game: Ingenious
9674;Misc: Mensa Select
9674;Players: Games with Solitaire Rules
239942;Components: Miniatures
239942;Crowdfunding: Kickstarter
239942;Players: Games with Solitaire Rules
239942;Setting: Nova Aetas Chronicles
171668;Game: The Grizzled
171668;Players: Games with expansions that add solo play
252328;Components: Dice with Icons
252328;Components: Polyhedral (not D6) dice
252328;Game: Star Wars X-Wing Miniatures Game
252328;Movies: Star Wars
252328;Players: Two Player Only Games
252328;Series: FlightPath (Fantasy Flight Game)
31999;Category: Combinatorial
31999;Digital Implementations: BoardSpace
31999;Digital Implementations: Boiteajeux
31999;Digital Implementations: Little Golem
31999;Players: Two Player Only Games
31999;Series: GIPF Project
221965;Animals: Foxes
221965;Digital Implementations: Steam
221965;Players: Two Player Only Games
221965;Theme: Witches
125618;Digital Implementations: Board Game Arena
125618;Theme: Pirates
127398;Components: Standees
127398;Game: Legends of Andor
36553;Components: Sand Timers
36553;Game: Time's Up!
6249;Cities: Granada (Andalusia, Spain)
6249;Country: Spain
6249;Crowdfunding: Kickstarter
6249;Digital Implementations: Board Game Arena
6249;Digital Implementations: Boiteajeux
6249;Game: Alhambra
6249;Mechanism: Artificial Player
90419;Continents: Europe
90419;Country: Sweden
276182;Components: Drop Tower
276182;Components: Transparent Elements
276182;Crowdfunding: Kickstarter
276182;Digital Implementations: TableTop Simulator Mod (TTS)
276182;Region: Caribbean Sea
276182;Series: Card Crafting System (AEG)
276182;Theme: Pirates
18;Components: 12 x 12 Grids
18;Components: Miniatures
18;Components: Sand Timers
18;Theme: Robots
18;Theme: Sci-Fi Sports
147949;Creatures: Werewolves
147949;Crowdfunding: Kickstarter
147949;Digital Implementations: TableTop Simulator Mod (TTS)
147949;Game: Werewolf / Mafia
147949;Series: One Night (Bézier Games)
133848;Components: Dice with Icons
133848;Components: Game Trayz Inside
133848;Crowdfunding: Kickstarter
133848;Digital Implementations: BoardSpace
133848;Digital Implementations: TableTop Simulator Mod (TTS)
133848;Digital Implementations: Tabletopia
133848;Game: Euphoria
133848;Misc: Mensa Select
91312;Books: Discworld
91312;Series: Literature (Kosmos)
163968;Country: Greece
163968;Mechanism: Tableau Building
163968;Mythology: Greek
123123;Category: Two players fighting games
123123;Crowdfunding: Kickstarter
123123;Digital Implementations: Tabletopia
123123;Game: BattleCON
123123;Players: Games with Solitaire Rules
123123;Setting: World of Indines
123123;Theme: Anime / Manga
220;Series: Bookshelf (Gryphon Games)
220;Theme: Art style – Art Nouveau
133473;Crowdfunding: Indiegogo
133473;Digital Implementations: Board Game Arena
133473;Food & Drink: Sushi
133473;Game: Sushi Go!
133473;Theme: Food / Cooking
875;Animals: Donkeys
875;Animals: Geese
875;Components: Gems/Crystals
875;Components: Meeples (Animal) / Animeeples
875;Players: Games with Solitaire Rules
